"","Group_Id","Prolific_Id","Subject_Id","Role_Id","Task_Nr","Trial_Nr","Trial_Id","Input","rt_listener","rt_speaker","condition","category","success","selection1","selection2","selection3","difficulty_answer_listener","difficulty_answer_speaker","easiness_answer_listener","easiness_answer_speaker","need_for_discussion_listener","need_for_discussion_speaker","Completed","Age","Gender","Language","Location","Start_Time","End_Time"
"102","djblnb7","60fd83ff5af11073b7d1ed62",15,2,3,17,7,"Religion",6337,NA,"Abstract","Religion",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,24,"female","en","US",2025-03-07 16:59:57.47,2025-03-07 17:10:04
"103","djblnb7","60fd83ff5af11073b7d1ed62",15,2,3,18,13,"Clothing",14969,NA,"Concrete","Clothing",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,24,"female","en","US",2025-03-07 16:59:57.47,2025-03-07 17:10:04
"104","djblnb7","60fd83ff5af11073b7d1ed62",15,2,3,19,15,"Snack",8002,NA,"Concrete","Food",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,24,"female","en","US",2025-03-07 16:59:57.47,2025-03-07 17:10:04
"105","djblnb7","60fd83ff5af11073b7d1ed62",15,2,3,20,16,"Fruits",5224,NA,"Concrete","Fruit",TRUE,"target3","target1","target2",NA,NA,NA,NA,NA,NA,TRUE,24,"female","en","US",2025-03-07 16:59:57.47,2025-03-07 17:10:04
"106","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,1,8,"shape",4040,NA,"Abstract","Shape",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"107","698s0nc","6792be61e76d14803ce9c2dd",17,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The snack and cloth grids",NA,"Fruit",NA,"Cloth",NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"108","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,2,18,"plant",3611,NA,"Concrete","Plant",TRUE,"target2","target3","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"109","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,3,14,"drink",4555,NA,"Concrete","Drink",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"110","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,4,7,"religion",4854,NA,"Abstract","Religion",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"111","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,5,9,"sport",5567,NA,"Abstract","Sport",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"112","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,6,13,"cloth",15151,NA,"Concrete","Clothing",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"113","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,7,3,"emotion",3691,NA,"Abstract","Emotion",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"114","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,8,20,"wheel",9604,NA,"Concrete","Vehicle",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"115","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,9,5,"feel",14377,NA,"Abstract","Quantity",FALSE,"target2","unrelated4","unrelated3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"116","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,10,12,"building",5328,NA,"Concrete","Building",TRUE,"target2","target3","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"117","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,11,19,"workshop tool",5755,NA,"Concrete","Tool",TRUE,"target2","target3","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"118","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,12,6,"synonym for relationship",10764,NA,"Abstract","Relationship",FALSE,"target1","distractor2","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"119","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,13,4,"occupation",5027,NA,"Abstract","Profession",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"120","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,14,17,"furniture",5143,NA,"Concrete","Furniture",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"121","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,15,16,"fruit",4077,NA,"Concrete","Fruit",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"122","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,16,11,"animal",5483,NA,"Concrete","Animal",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"123","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,17,2,"handwork",9734,NA,"Abstract","Craft",TRUE,"target1","target2","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"124","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,18,1,"speech",6197,NA,"Abstract","Communication",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"125","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,19,10,"time",7219,NA,"Abstract","Time",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"126","698s0nc","6792be61e76d14803ce9c2dd",17,2,3,20,15,"snack",10529,NA,"Concrete","Food",TRUE,"target2","target3","target1",NA,NA,NA,NA,NA,NA,TRUE,18,"female","en","US",2025-03-07 17:06:11.374,2025-03-07 17:15:41.167
"127","436twxv","675c15e099767573c1619b7f",14,1,3,1,20,"MEANS OF TRANSPORTATION",NA,15341,"Concrete","Vehicle",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"128","436twxv","675c15e099767573c1619b7f",14,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOTHING REALLY",NA,"ALMOST ALL OF THEM",NA,"NONE OF THEM",TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"129","436twxv","675c15e099767573c1619b7f",14,1,3,2,9,"GAMES",NA,6115,"Abstract","Sport",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"130","436twxv","675c15e099767573c1619b7f",14,1,3,3,19,"TOOLS",NA,4726,"Concrete","Tool",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"131","436twxv","675c15e099767573c1619b7f",14,1,3,4,2,"JOBS",NA,4789,"Abstract","Craft",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"132","436twxv","675c15e099767573c1619b7f",14,1,3,5,6,"RELATION",NA,16814,"Abstract","Relationship",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"133","436twxv","675c15e099767573c1619b7f",14,1,3,6,17,"PROTECTIVE TOOLS",NA,18276,"Concrete","Furniture",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"134","436twxv","675c15e099767573c1619b7f",14,1,3,7,3,"MOOD",NA,3438,"Abstract","Emotion",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"135","436twxv","675c15e099767573c1619b7f",14,1,3,8,4,"PROFESSION",NA,3055,"Abstract","Profession",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"136","436twxv","675c15e099767573c1619b7f",14,1,3,9,16,"FRUITS",NA,2922,"Concrete","Fruit",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"137","436twxv","675c15e099767573c1619b7f",14,1,3,10,7,"RELIGION",NA,4778,"Abstract","Religion",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"138","436twxv","675c15e099767573c1619b7f",14,1,3,11,10,"TIME",NA,4715,"Abstract","Time",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"139","436twxv","675c15e099767573c1619b7f",14,1,3,12,13,"ATTIRE",NA,5555,"Concrete","Clothing",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"140","436twxv","675c15e099767573c1619b7f",14,1,3,13,5,"SIZE",NA,62041,"Abstract","Quantity",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"141","436twxv","675c15e099767573c1619b7f",14,1,3,14,18,"FLAVOR",NA,8722,"Concrete","Plant",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"142","436twxv","675c15e099767573c1619b7f",14,1,3,15,14,"BREAKFAST",NA,9042,"Concrete","Drink",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"143","436twxv","675c15e099767573c1619b7f",14,1,3,16,12,"PLACE",NA,10977,"Concrete","Building",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"144","436twxv","675c15e099767573c1619b7f",14,1,3,17,11,"ANIMAL",NA,4800,"Concrete","Animal",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"145","436twxv","675c15e099767573c1619b7f",14,1,3,18,1,"TALK",NA,6341,"Abstract","Communication",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"146","436twxv","675c15e099767573c1619b7f",14,1,3,19,15,"FOOD",NA,100857,"Concrete","Food",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"147","436twxv","675c15e099767573c1619b7f",14,1,3,20,8,"SHAPE",NA,3569,"Abstract","Shape",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,22,"male","en","US",2025-03-07 17:35:38.94,2025-03-07 17:53:37.497
"148","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,1,20,"MEANS OF TRANSPORTATION",15063,NA,"Concrete","Vehicle",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"149","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"food",NA,"Profession",NA,"Religion",NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"150","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,2,9,"GAMES",16732,NA,"Abstract","Sport",FALSE,"target3","target1","unrelated2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"151","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,3,19,"TOOLS",6728,NA,"Concrete","Tool",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"152","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,4,2,"JOBS",13107,NA,"Abstract","Craft",TRUE,"target3","target1","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"153","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,5,6,"RELATION",12324,NA,"Abstract","Relationship",FALSE,"distractor2","target3","target1",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"154","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,6,17,"PROTECTIVE TOOLS",36516,NA,"Concrete","Furniture",FALSE,"unrelated3","unrelated1","unrelated4",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"155","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,7,3,"MOOD",11419,NA,"Abstract","Emotion",TRUE,"target3","target1","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"156","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,8,4,"PROFESSION",7864,NA,"Abstract","Profession",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"157","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,9,16,"FRUITS",7654,NA,"Concrete","Fruit",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"158","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,10,7,"RELIGION",11989,NA,"Abstract","Religion",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"159","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,11,10,"TIME",8175,NA,"Abstract","Time",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"160","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,12,13,"ATTIRE",13312,NA,"Concrete","Clothing",TRUE,"target3","target1","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"161","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,13,5,"SIZE",19029,NA,"Abstract","Quantity",FALSE,"target3","distractor1","target1",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"162","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,14,18,"FLAVOR",35431,NA,"Concrete","Plant",FALSE,"distractor2","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"163","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,15,14,"BREAKFAST",15207,NA,"Concrete","Drink",TRUE,"target2","target3","target1",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"164","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,16,12,"PLACE",18485,NA,"Concrete","Building",FALSE,"target3","target2","distractor2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"165","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,17,11,"ANIMAL",12551,NA,"Concrete","Animal",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"166","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,18,1,"TALK",12823,NA,"Abstract","Communication",TRUE,"target2","target1","target3",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"167","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,19,15,"FOOD",19395,NA,"Concrete","Food",TRUE,"target1","target3","target2",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
"168","436twxv","673c66f7d2a07d0ccfbeb0a5",18,2,3,20,8,"SHAPE",5793,NA,"Abstract","Shape",TRUE,"target3","target2","target1",NA,NA,NA,NA,NA,NA,TRUE,30,"male","en","US",2025-03-07 17:35:48.768,2025-03-07 17:54:06.251
